practice_hours,quiz_score,passed,skill_level
2.209,63.019,0,0
10.064,80.105,1,1
9.514,75.568,0,1
6.713,56.459,0,0
6.228,60.461,0,1
10.403,61.327,0,0
5.488,97.741,1,2
8.119,70.329,0,1
0.826,94.276,1,2
4.744,99.629,1,2
2.416,53.179,0,0
1.347,75.377,0,1
8.925,87.725,1,2
7.814,78.538,1,1
4.049,56.793,0,1
1.719,86.058,1,1
8.480,84.719,1,2
4.022,67.778,0,1
8.317,49.822,0,0
6.558,49.291,0,0
7.709,53.567,0,0
6.476,57.384,0,0
10.109,90.155,1,2
2.905,88.869,1,2
9.221,57.489,0,0
6.744,89.987,1,2
7.457,78.370,1,1
10.340,83.358,0,1
0.840,75.358,0,1
3.181,81.244,1,2
7.747,67.995,0,1
8.389,69.323,0,1
2.996,95.305,1,2
5.214,91.899,1,2
9.091,70.889,0,1
10.239,96.623,1,2
10.217,76.019,0,1
2.592,90.304,1,2
4.296,46.170,0,0
4.802,57.413,0,1
5.350,62.945,0,1
9.098,74.019,0,1
5.343,88.368,1,2
3.434,49.992,0,0
6.818,67.776,0,1
8.385,51.496,0,0
6.562,78.186,1,1
9.777,45.989,0,0
10.309,74.172,0,1
7.971,62.617,0,0
9.380,64.659,0,0
1.370,83.456,1,1
6.311,69.004,0,1
0.738,55.632,0,0
3.204,61.868,0,0
6.924,62.150,0,0
7.368,86.293,1,2
8.787,57.782,0,0
8.886,98.558,1,2
3.216,77.430,1,1
4.926,93.385,1,2
8.212,69.527,0,1
2.590,69.024,0,1
9.301,80.337,0,1
0.815,95.635,1,2
4.273,91.053,1,2
0.920,62.345,0,0
3.318,50.261,0,0
8.921,58.876,0,0
10.337,45.160,0,0
4.763,93.176,1,2
2.867,99.405,1,2
3.735,93.174,1,2
8.893,98.674,1,2
2.435,72.323,0,1
8.187,79.348,1,1
3.595,98.090,1,2
2.993,72.000,1,1
9.465,98.844,1,2
2.698,66.956,0,1
9.916,68.358,0,1
4.931,48.758,0,0
10.464,62.990,0,0
7.810,51.205,0,0
8.851,95.560,1,2
5.939,57.215,0,0
10.202,75.032,0,1
7.648,67.546,0,1
4.873,82.310,1,2
1.070,78.754,0,1
2.402,63.144,0,0
9.159,47.147,0,0
9.922,52.178,0,0
0.811,47.659,0,0
4.607,52.430,0,0
4.975,57.345,0,0
2.110,58.842,0,0
0.834,88.964,1,1
9.115,85.067,1,2
8.805,62.558,0,0
9.347,76.515,0,1
3.476,47.118,0,0
9.371,84.549,1,1
10.246,92.817,1,2
8.464,55.102,0,0
3.961,80.203,1,2
4.249,63.984,0,1
5.508,84.070,1,2
9.645,53.142,0,0
5.499,90.504,1,2
4.766,84.131,1,2
1.115,97.387,1,2
3.752,70.483,1,1
2.614,67.479,0,1
5.232,59.614,0,0
5.262,70.784,0,1
2.447,55.469,0,0
1.356,86.287,1,1
6.837,96.857,1,2
2.919,87.445,1,2
7.135,69.316,0,1
6.185,75.201,1,1
9.198,79.786,1,1
3.130,64.388,0,1
10.218,71.982,0,1
8.957,90.858,1,2
5.448,65.609,0,1
3.982,48.968,0,0
2.595,78.557,1,1
6.184,54.976,0,0
2.343,71.419,0,1
4.049,75.987,1,1
1.134,47.804,0,0
7.180,90.619,1,2
6.519,60.643,0,0
7.297,98.451,1,2
8.938,46.975,0,0
5.996,57.306,0,0
4.215,74.787,1,1
3.018,76.719,1,1
5.713,45.710,0,0
4.873,76.167,1,1
4.887,84.183,1,2
3.178,76.727,1,1
2.467,61.978,0,0
8.447,62.187,0,0
10.252,49.074,0,0
7.184,61.402,0,0
6.541,59.146,0,0
2.207,90.113,1,2
4.959,60.060,0,1
9.909,88.272,1,2
10.115,67.944,0,0
1.238,72.026,0,1
8.918,72.786,0,1
2.668,58.467,0,0
9.952,53.760,0,0
2.758,70.976,0,1
8.220,61.403,0,0
10.073,98.997,1,2
0.968,54.049,0,0
0.628,74.161,0,1
5.839,80.304,1,2
4.813,80.082,1,2
9.912,88.552,1,2
3.426,54.754,0,0
0.703,68.810,0,0
9.196,58.801,0,0
6.514,46.001,0,0
5.646,92.730,1,2
6.806,95.726,1,2
9.542,97.838,1,2
3.121,69.109,0,1
3.010,59.040,0,0
10.390,86.296,1,1
5.683,62.174,0,1
0.839,92.432,1,2
8.107,96.452,1,2
6.143,49.994,0,0
0.965,64.696,0,0
4.243,87.963,1,2
6.436,78.776,1,1
9.147,64.439,0,0
7.110,91.007,1,2
6.873,47.054,0,0
7.958,98.780,1,2
4.710,79.638,1,2
8.618,51.687,0,0
7.745,79.269,1,1
1.452,50.044,0,0
7.749,88.879,1,2
9.432,80.441,1,1
9.935,87.511,1,2
4.915,80.821,1,2
1.716,99.395,1,2
6.181,68.155,0,1
1.490,93.420,1,2
6.234,64.300,0,1
7.976,65.745,0,0
6.435,68.162,0,1
7.437,61.234,0,0
7.992,66.712,0,1
5.289,76.025,1,1
3.079,72.927,0,1
8.379,98.429,1,2
5.587,75.710,1,2
7.491,90.690,1,2
4.382,60.242,0,1
9.545,59.805,0,0
4.449,54.721,0,0
6.502,72.947,1,1
6.841,88.962,1,2
5.792,72.222,1,1
8.445,83.333,1,2
3.185,47.613,0,0
1.123,61.581,0,0
2.053,98.054,1,2
4.770,90.238,1,2
7.516,62.917,0,0
2.036,91.455,1,2
4.701,87.285,1,2
6.799,95.714,1,2
2.569,71.422,0,1
6.943,78.512,1,1
7.005,48.802,0,0
2.797,56.975,0,0
9.423,85.885,1,1
10.003,85.768,1,1
9.801,49.724,0,0
2.772,46.507,0,0
3.748,74.184,1,1
5.937,70.245,0,1
8.645,81.703,1,1
0.732,47.512,0,0
3.022,58.492,0,0
7.016,55.359,0,0
2.767,71.345,0,1
2.703,82.978,1,2
10.468,93.630,1,2
6.581,51.085,0,0
7.397,45.257,0,0
1.390,96.139,1,2
3.477,45.001,0,0
1.720,85.007,1,2
2.983,47.727,0,0
1.840,86.051,1,1
1.629,86.301,1,2
8.180,79.273,1,1
3.266,69.675,0,1
9.452,77.543,1,1
0.604,47.700,0,0
3.705,72.441,1,1
3.518,98.063,1,2
4.531,71.967,1,1
6.294,63.970,0,0
5.541,74.051,0,1
3.975,49.726,0,0
3.899,55.362,0,0
7.597,75.788,1,1
3.663,81.279,1,2
7.456,63.875,0,0
5.527,80.585,1,1
2.888,81.646,1,1
8.043,72.749,1,1
5.893,59.761,0,1
6.863,56.829,0,0
1.264,52.624,0,0
5.093,52.125,0,0
5.632,59.367,0,0
4.621,94.057,1,2
4.225,79.645,1,2
1.830,75.335,0,1
5.468,72.427,1,1
8.270,48.789,0,0
6.332,45.744,0,0
3.591,63.103,0,1
2.429,71.716,0,1
4.231,71.089,1,1
3.647,89.509,1,2
2.401,99.429,1,2
4.604,69.086,0,1
4.072,60.480,0,1
5.825,88.232,1,2
8.805,68.325,0,1
4.075,57.204,0,1
7.240,50.116,0,0
2.204,48.598,0,0
2.879,88.220,1,2
9.102,88.955,1,2
7.953,91.719,1,2
7.640,74.630,1,1
8.705,88.516,1,2
9.430,66.135,0,0
9.876,81.869,1,1
7.767,65.892,0,0
9.792,97.052,1,2
3.186,53.089,0,0
5.274,52.555,0,0
2.397,92.332,1,2
1.556,88.324,1,1
4.462,66.289,0,1
3.894,79.523,1,2
6.813,58.248,0,0
4.569,52.211,0,0
2.057,67.642,0,1
5.457,84.275,1,2
3.798,89.766,1,2
8.174,53.855,0,0
7.386,98.927,1,2
10.056,53.702,0,0
10.156,47.231,0,0
6.251,90.779,1,2
3.110,77.393,1,1
6.135,82.310,1,1
3.483,73.469,1,1
5.703,53.653,0,0
8.098,95.278,1,2
7.738,50.346,0,0
5.087,71.923,0,1
3.551,61.449,0,0
0.795,45.216,0,0
9.087,66.503,0,0
8.822,92.483,1,2
6.558,96.935,1,2
8.585,95.744,1,2
2.438,60.373,0,0
7.094,84.289,1,2
3.421,98.168,1,2
8.715,68.581,0,1
4.503,79.659,1,2
5.302,67.487,0,1
4.148,72.655,1,1
4.774,64.107,0,1
9.216,96.603,1,2
10.230,67.090,0,0
3.179,81.436,1,2
8.522,77.488,1,1
10.074,52.413,0,0
5.685,61.013,0,1
6.488,66.886,0,1
8.729,56.995,0,0
7.121,87.208,1,2
5.866,71.719,0,1
9.460,80.967,1,1
6.100,95.390,1,2
8.367,93.493,1,2
9.660,49.904,0,0
3.679,99.701,1,2
8.835,70.111,0,1
2.383,66.735,0,0
5.914,88.919,1,2
7.051,88.072,1,2
9.079,74.784,0,1
3.659,84.195,1,2
10.195,46.889,0,0
8.010,90.928,1,2
9.729,66.099,0,0
3.054,62.707,0,0
5.970,48.729,0,0
5.024,60.519,0,1
10.114,57.480,0,0
8.628,90.718,1,2
2.145,87.313,1,2
9.608,95.148,1,2
4.120,78.622,1,1
5.233,99.417,1,2
1.047,88.329,1,1
5.606,54.135,0,0
9.556,57.371,0,0
5.135,90.161,1,2
0.825,47.926,0,0
8.936,80.164,1,1
5.201,68.209,0,1
1.516,89.282,1,1
7.472,91.605,1,2
2.349,53.185,0,0
6.602,98.298,1,2
4.691,79.786,1,1
2.981,56.611,0,0
4.841,59.403,0,1
3.487,49.247,0,0
5.202,72.788,1,1
6.348,99.760,1,2
5.547,98.058,1,2
1.055,88.524,1,1
6.206,95.612,1,2
9.954,60.017,0,0
9.031,82.339,1,1
4.725,68.317,0,1
8.219,96.699,1,2
2.199,46.086,0,0
7.601,75.462,1,1
2.273,49.944,0,0
1.302,54.121,0,0
7.127,46.605,0,0
4.059,78.969,1,2
5.661,55.269,0,0
0.999,50.186,0,0
2.772,71.854,0,1
1.260,93.581,1,2
9.778,67.150,0,1
1.656,58.225,0,0
9.706,73.908,0,1
1.193,46.753,0,0
2.521,80.742,1,2
7.603,80.700,1,1
6.822,70.426,0,1
1.006,83.207,1,1
3.828,76.802,1,1
1.787,89.088,1,2
3.873,84.410,1,2
4.078,98.843,1,2
5.882,94.214,1,2
8.001,56.641,0,0
0.819,83.203,1,1
7.268,60.279,0,0
9.800,60.490,0,0
3.851,81.301,1,2
7.120,96.549,1,2
4.974,95.104,1,2
3.452,60.627,0,0
5.821,83.043,1,2
1.086,86.475,1,1
7.290,88.652,1,2
5.883,74.690,1,1
3.152,91.032,1,2
0.815,60.142,0,0
9.805,90.623,1,2
7.046,96.301,1,2
0.953,64.046,0,0
8.391,48.386,0,0
1.595,83.821,1,1
5.071,49.679,0,0
1.701,72.683,0,1
9.699,94.466,1,2
6.912,86.564,1,2
7.362,99.560,1,2
3.952,50.717,0,0
3.765,74.927,1,1
1.132,85.013,1,1
9.304,51.818,0,0
1.819,55.375,0,0
6.596,85.508,1,2
2.577,62.492,0,0
1.434,53.401,0,0
0.968,85.279,1,1
3.772,50.062,0,0
1.665,53.138,0,0
8.907,46.231,0,0
6.603,96.329,1,2
2.326,61.325,0,0
0.765,53.070,0,0
5.197,88.977,1,2
8.932,86.734,1,2
2.978,46.820,0,0
6.297,47.904,0,0
2.925,94.079,1,2
10.198,45.004,0,0
2.978,95.595,1,2
2.576,93.442,1,2
6.641,67.445,0,1
3.377,51.127,0,0
9.131,70.689,0,1
8.147,78.531,1,1
7.426,86.540,1,2
10.041,57.475,0,0
4.799,94.057,1,2
0.914,99.114,1,2
3.650,84.808,1,2
3.011,75.471,1,1
2.272,69.366,0,1
4.491,90.389,1,2
1.111,93.983,1,2
0.522,59.574,0,0
5.760,53.212,0,0
1.995,50.226,0,0
8.751,65.685,0,1
1.616,66.028,0,0
1.443,78.157,0,1
6.364,66.693,0,1
8.549,79.501,1,1
8.311,60.558,0,0
9.117,96.694,1,2
5.127,76.681,1,1
2.987,78.640,1,1
0.745,90.862,1,1
9.930,82.633,1,1
6.386,64.585,0,0
9.917,56.744,0,0
8.892,48.279,0,0
7.115,62.639,0,0
8.151,49.163,0,0
2.209,75.886,1,1
9.516,50.924,0,0
9.035,94.321,1,2
5.267,48.963,0,0
4.879,95.712,1,2
5.440,59.642,0,0
6.197,85.706,1,2
2.159,62.547,0,0
9.994,82.652,1,1
4.021,77.295,1,1
0.868,46.239,0,0
6.486,85.261,1,2
1.935,82.617,1,1
10.496,80.061,0,1
9.793,69.439,0,1
8.048,84.941,1,1
1.167,94.109,1,2
8.934,88.227,1,2
2.327,57.252,0,0
6.825,79.120,1,1
2.221,67.408,0,0
7.666,48.569,0,0
7.562,59.492,0,0
3.973,49.706,0,0
2.894,83.775,1,2
8.932,54.630,0,0
9.934,78.835,0,1
2.189,56.312,0,0
10.455,69.013,0,1
6.181,94.515,1,2
3.744,98.035,1,2
5.363,88.926,1,2
1.149,91.114,1,2
5.607,68.884,0,1
6.512,72.441,0,1
5.667,89.060,1,2
0.820,84.947,1,1
7.907,71.169,0,1
5.411,65.611,0,1
2.190,66.366,0,0
8.846,98.762,1,2
6.708,85.758,1,2
0.704,52.429,0,0
4.843,57.150,0,1
8.134,49.669,0,0
6.991,94.093,1,2
4.313,99.073,1,2
8.475,75.643,1,1
5.216,59.130,0,0
2.102,60.171,0,0
1.877,69.697,0,0
9.473,45.374,0,0
3.111,66.036,0,1
6.389,92.144,1,2
2.975,59.568,0,0
3.706,50.725,0,0
3.748,54.414,0,0
0.645,47.527,0,0
0.602,58.684,0,0
1.384,69.341,0,1
7.761,85.106,1,2
3.267,68.372,1,1
4.920,50.145,0,0
6.693,90.123,1,2
5.606,93.271,1,2
9.439,81.146,1,1
8.304,82.561,1,2
9.304,67.644,0,0
3.542,91.217,1,2
10.362,68.183,0,0
10.018,64.158,0,0
7.096,52.597,0,0
8.527,60.961,0,0
2.322,48.599,0,0
10.228,75.708,0,1
2.426,84.092,1,2
8.448,87.400,1,2
0.839,50.315,0,0
8.191,58.699,0,0
6.228,92.298,1,2
4.536,95.132,1,2
3.195,92.207,1,2
5.236,65.012,0,1
3.406,66.890,0,1
4.117,63.230,0,1
10.421,64.707,0,0
4.182,66.565,0,1
9.211,48.761,0,0
4.977,65.667,0,1
9.158,72.268,0,1
7.596,89.476,1,2
9.096,84.537,1,1
7.737,62.720,0,0
6.693,76.121,1,1
9.382,79.974,1,1
7.166,98.173,1,2
8.820,68.774,0,1
7.248,79.366,1,1
5.100,83.169,1,2
3.353,79.069,1,1
3.732,56.751,0,1
8.851,80.080,1,1
3.088,85.463,1,2
3.400,70.048,1,1
10.267,58.666,0,0
7.253,95.366,1,2
3.863,72.194,1,1
7.441,59.356,0,0
4.939,85.636,1,2
1.152,69.989,0,0
9.552,99.882,1,2
1.026,51.505,0,0
9.936,69.520,0,1
4.647,84.685,1,2
5.943,99.707,1,2
5.372,76.013,1,1
5.117,74.231,1,1
8.938,83.428,1,1
3.855,48.061,0,0
10.385,45.362,0,0
6.301,63.520,0,1
8.806,63.238,0,0
2.180,51.712,0,0
2.380,91.029,1,2
3.612,92.757,1,2
9.219,67.026,0,1
4.577,65.417,0,1
8.497,71.990,1,1
7.303,89.225,1,2
2.301,63.451,0,0
5.466,76.324,1,1
1.788,88.538,1,2
5.557,84.336,1,2
2.165,49.422,0,0
7.200,73.304,0,1
5.076,94.198,1,2
6.424,92.564,1,2
4.984,48.252,0,0
6.207,76.166,1,1
4.696,89.809,1,2
3.490,66.489,0,1
10.035,80.429,0,1
5.788,80.388,1,1
1.990,47.750,0,0
4.016,86.937,1,2
8.245,75.946,1,1
5.953,68.720,0,1
5.304,57.030,0,0
6.236,76.957,1,1
7.726,94.311,1,2
10.292,46.924,0,0
1.918,80.237,1,1
9.866,71.334,0,1
5.126,55.727,0,0
6.693,58.901,0,0
4.749,47.243,0,0
5.098,81.730,1,2
4.453,87.181,1,2
8.150,89.775,1,2
5.347,62.942,0,1
8.209,74.697,1,1
1.535,77.920,0,1
0.760,59.515,0,0
2.906,82.637,1,2
2.829,74.942,1,1
3.051,92.977,1,2
4.928,95.201,1,2
7.167,48.016,0,0
9.537,78.981,1,1
10.407,92.060,1,2
6.949,50.164,0,0
9.484,59.761,0,0
5.671,47.202,0,0
7.961,74.296,1,1
9.384,50.271,0,0
7.422,75.433,0,1
4.564,46.261,0,0
8.660,55.022,0,0
8.218,64.556,0,0
10.270,73.663,0,1
8.683,72.687,0,1
6.336,70.827,1,1
2.799,58.088,0,0
0.590,89.709,1,1
2.816,71.302,0,1
7.565,62.776,0,0
1.997,65.786,0,0
7.558,99.495,1,2
3.132,87.773,1,2
2.157,91.851,1,2
9.125,90.049,1,2
1.769,45.093,0,0
9.021,56.101,0,0
6.561,78.651,1,1
3.171,46.493,0,0
2.862,51.884,0,0
6.383,58.673,0,0
3.099,74.969,1,1
6.510,57.053,0,0
6.656,50.449,0,0
0.758,81.222,0,1
3.132,77.125,1,1
7.826,79.193,1,1
1.883,52.619,0,0
8.000,70.037,0,1
8.282,79.893,1,1
8.694,59.283,0,0
9.346,54.569,0,0
4.128,47.485,0,0
9.971,75.135,0,1
0.947,76.475,0,1
1.090,69.972,0,0
6.417,98.559,1,2
1.131,52.943,0,0
5.714,76.734,1,1
3.598,61.706,0,1
7.352,81.828,1,1
4.816,52.403,0,0
3.790,70.027,1,1
7.088,96.981,1,2
10.188,70.667,0,0
2.842,81.935,1,2
1.184,93.465,1,2
2.096,63.704,0,0
9.641,93.596,1,2
7.812,86.903,1,1
0.528,83.281,0,1
2.613,56.791,0,0
8.188,74.503,0,1
1.934,87.692,1,2
5.373,50.135,0,0
2.390,60.327,0,0
3.336,83.425,1,2
4.974,83.899,1,2
5.320,61.888,0,1
9.126,56.171,0,0
5.327,80.919,1,2
10.013,50.930,0,0
5.684,93.248,1,2
5.142,87.807,1,2
3.399,89.247,1,2
4.376,89.847,1,2
10.234,82.180,0,1
5.896,62.988,0,1
2.337,48.400,0,0
1.811,80.788,1,1
6.883,94.771,1,2
5.962,48.583,0,0
5.557,99.934,1,2
6.654,79.378,1,1
1.245,45.747,0,0
1.136,50.177,0,0
3.304,52.165,0,0
3.304,70.567,0,1
7.644,81.861,1,2
9.203,76.856,1,1
6.223,54.895,0,0
8.389,61.927,0,0
8.446,95.199,1,2
4.482,55.991,0,0
6.182,74.260,1,1
8.541,53.372,0,0
10.007,66.226,0,1
8.577,48.455,0,0
4.659,99.288,1,2
1.446,50.672,0,0
2.973,56.884,0,0
5.794,89.576,1,2
2.590,48.658,0,0
7.871,80.027,1,1
3.154,82.164,1,2
4.854,47.517,0,0
4.504,90.743,1,2
10.333,80.545,0,1
4.675,58.279,0,0
7.245,97.520,1,2
10.065,71.125,0,1
7.931,53.174,0,0
7.672,72.780,1,1
8.799,50.790,0,0
4.535,75.617,1,1
2.880,76.329,0,1
2.773,84.868,1,2
1.515,74.612,0,1
1.258,86.085,1,1
9.151,67.096,0,1
9.726,45.323,0,0
8.750,62.242,0,0
2.737,70.485,0,1
0.896,46.569,0,0
7.873,63.904,0,1
5.982,85.421,1,2
6.341,91.546,1,2
4.503,73.522,1,1
6.472,70.466,0,1
7.926,89.779,1,2
5.341,52.141,0,0
4.831,71.312,1,1
4.886,86.950,1,2
0.888,67.210,0,0
4.202,81.576,1,2
4.364,68.784,0,1
3.023,97.258,1,2
7.448,77.694,1,1
8.523,53.361,0,0
4.452,89.982,1,2
7.848,53.942,0,0
5.625,70.305,1,1
3.565,83.652,1,2
0.799,65.565,0,0
3.601,92.623,1,2
9.340,57.079,0,0
8.862,74.171,1,1
9.936,95.162,1,2
8.378,94.049,1,2
6.890,51.099,0,0
1.057,81.911,0,1
1.231,75.817,0,1
8.892,79.321,1,1
1.872,79.190,0,1
1.763,88.313,1,2
9.636,73.112,0,1
4.649,49.841,0,0
1.390,59.982,0,0
2.763,97.157,1,2
2.880,48.903,0,0
5.424,47.567,0,0
1.281,65.745,0,0
5.625,78.472,1,1
3.694,85.525,1,2
1.329,87.849,1,1
4.897,85.776,1,2
6.394,98.246,1,2
3.569,92.104,1,2
3.812,66.018,0,1
3.855,53.259,0,0
10.051,63.379,0,0
9.167,48.850,0,0
3.750,80.318,1,2
7.886,84.706,1,1
8.971,83.324,1,1
7.245,78.675,1,1
7.497,64.940,0,1
1.306,87.924,1,2
8.577,89.758,1,2
1.071,68.054,0,0
10.362,47.169,0,0
2.543,69.926,0,1
2.732,76.628,1,1
5.158,98.096,1,2
4.353,45.484,0,0
1.719,84.331,1,1
2.150,52.170,0,0
10.175,67.477,0,1
2.554,57.494,0,0
0.833,50.783,0,0
3.679,93.866,1,2
5.248,84.450,1,2
1.200,85.332,1,1
7.325,49.856,0,0
5.224,77.999,1,1
8.789,70.070,0,1
2.939,66.277,0,1
0.977,77.414,0,1
6.023,50.411,0,0
10.479,74.724,0,1
0.872,87.612,1,1
7.943,72.399,1,1
4.911,68.954,0,1
7.585,98.720,1,2
4.057,76.115,1,1
8.835,87.254,1,2
6.082,51.267,0,0
3.719,69.990,0,1
3.833,67.334,0,1
7.019,55.388,0,0
3.335,64.457,0,1
3.652,81.986,1,2
9.885,86.291,1,1
2.720,60.880,0,0
7.387,51.904,0,0
2.091,66.220,0,0
2.474,94.022,1,2
7.414,73.829,0,1
4.301,94.376,1,2
5.031,54.167,0,0
2.805,90.701,1,2
9.658,53.753,0,0
7.676,87.708,1,2
2.977,48.509,0,0
4.092,82.396,1,2
3.179,73.477,0,1
8.403,49.778,0,0
6.699,80.789,1,1
3.730,53.398,0,0
5.881,88.509,1,2
8.236,72.430,1,1
2.950,83.567,1,2
4.434,94.431,1,2
4.561,66.170,0,1
6.067,59.130,0,0
0.942,93.208,1,2
3.812,66.447,0,1
2.578,45.161,0,0
1.872,86.234,1,2
3.951,51.075,0,0
2.812,72.704,0,1
7.098,69.433,0,1
1.535,62.240,0,0
8.793,86.086,1,2
9.180,51.090,0,0
9.999,75.597,1,1
1.614,92.679,1,2
1.199,85.345,1,1
10.052,83.418,1,1
1.431,54.075,0,0
1.756,47.135,0,0
2.494,84.276,1,2
6.598,94.690,1,2
8.454,50.328,0,0
1.169,60.951,0,0
4.061,99.836,1,2
4.293,54.682,0,0
9.945,59.989,0,0
6.659,62.102,0,0
5.106,65.233,0,1
4.272,93.136,1,2
4.057,77.981,1,1
3.043,54.931,0,0
7.577,67.284,0,1
2.093,91.594,1,2
5.969,66.362,0,1
8.264,71.745,1,1
5.587,77.774,1,1
4.901,89.534,1,2
6.830,75.317,1,1
1.152,81.502,0,1
1.332,69.641,0,0
1.447,67.000,0,0
3.404,78.200,1,1
4.552,65.695,0,1
3.643,52.459,0,0
3.953,74.822,1,1
7.429,64.534,0,0
8.476,89.054,1,2
7.784,75.084,1,1
7.544,78.657,1,1
0.960,54.036,0,0
3.843,77.840,1,1
4.508,88.358,1,2
6.727,68.112,0,1
4.826,64.267,0,1
6.435,60.030,0,0
8.386,72.668,0,1
6.247,63.498,0,1
2.835,46.653,0,0
9.586,65.224,0,0
9.027,93.185,1,2
5.273,83.072,1,2
7.948,66.489,0,0
1.180,52.975,0,0
6.511,91.871,1,2
6.447,85.538,1,2
9.851,86.919,0,1
7.700,93.524,1,2
0.677,66.113,0,0
5.428,45.897,0,0
10.019,99.892,1,2
1.852,72.722,0,1
7.094,69.907,0,1
4.103,79.885,1,1
4.623,56.430,0,0
9.632,84.820,1,1
8.804,84.624,1,1
4.020,78.584,1,1
7.224,85.362,1,2
3.224,75.489,0,1
6.030,55.202,0,0
2.338,97.280,1,2
8.323,77.651,1,1
1.883,73.907,0,0
1.196,99.275,1,2
0.687,77.318,0,1
8.770,48.219,0,0
7.380,90.576,1,2
7.121,45.944,0,0
9.630,49.379,0,0
7.535,59.183,0,0
0.903,56.564,0,0
1.207,83.975,1,1
1.026,96.113,1,2
1.567,80.466,0,1
1.597,80.912,1,1
3.067,73.853,1,1
3.681,59.201,0,0
6.051,74.745,1,1
5.147,50.667,0,0
7.867,68.081,0,1
4.633,68.718,1,1
10.420,86.923,1,1
7.699,81.239,1,1
0.509,47.452,0,0
4.679,60.560,0,1
3.480,76.014,1,1
8.271,72.016,0,1
1.095,51.502,0,0
9.236,46.771,0,0
6.680,81.681,1,1
9.249,69.786,0,1
3.814,62.814,0,1
9.703,76.434,0,1
1.117,70.833,0,0
7.693,86.861,1,2
1.603,76.188,0,1
9.543,55.714,0,0
3.587,77.793,1,2
6.645,58.726,0,0
3.537,85.502,1,2
6.933,51.567,0,0
5.066,91.525,1,2
3.043,89.763,1,2
1.234,90.234,1,2
9.678,45.854,0,0
5.204,91.428,1,2
4.037,91.414,1,2
8.182,59.574,0,0
7.546,85.576,1,1
8.725,95.842,1,2
8.138,76.122,1,1
9.345,99.466,1,2
8.371,48.998,0,0
6.879,71.529,1,1
8.292,83.694,1,1
9.608,80.460,1,1
2.219,58.606,0,0
4.439,57.815,0,0
5.160,81.093,1,2
7.336,73.948,1,1
2.699,52.935,0,0
6.062,63.058,0,1
4.347,65.674,0,1
2.142,47.447,0,0
2.718,76.298,1,1
10.074,46.519,0,0
2.751,80.133,1,1
2.700,46.264,0,0
4.173,62.854,0,1
1.342,53.343,0,0
3.470,68.511,1,1
9.555,69.535,0,1
4.416,61.442,0,1
6.078,71.618,1,1
5.583,62.086,0,0
8.842,93.518,1,2
7.637,68.584,0,1
7.310,49.324,0,0
4.043,68.743,1,1
5.530,69.763,0,1
0.976,67.991,0,0
1.822,69.773,0,0
5.834,75.061,1,1
8.750,71.524,0,1
4.509,97.603,1,2
1.204,51.123,0,0
7.735,96.496,1,2
3.972,46.874,0,0
3.851,67.276,0,1
9.572,80.023,0,1
5.772,49.406,0,0
9.948,64.129,0,0
10.408,47.027,0,0
0.792,50.970,0,0
7.925,50.095,0,0
5.827,91.615,1,2
0.969,99.770,1,2
7.268,57.626,0,0
4.501,79.125,1,1
6.827,86.689,1,2
1.606,82.125,1,1
1.804,70.473,0,1
7.371,71.210,0,1
6.075,78.210,1,1
1.910,90.656,1,2
6.691,61.953,0,1
7.165,95.027,1,2
5.927,78.441,1,1
7.496,99.483,1,2
1.718,96.197,1,2
9.990,95.920,1,2
1.972,80.438,1,1
1.348,55.223,0,0
6.288,93.382,1,2
8.726,66.822,0,1
8.968,96.436,1,2
4.912,89.719,1,2
4.307,59.232,0,1
7.441,95.407,1,2
1.585,50.923,0,0
7.139,84.738,1,1
0.805,71.164,0,0
0.737,59.100,0,0
6.321,77.374,1,1
6.157,90.958,1,2
4.343,57.186,0,0
3.003,66.618,0,1
8.826,67.586,0,1
6.815,78.789,1,1
3.193,99.576,1,2
1.938,60.613,0,0
7.417,51.468,0,0
10.023,52.499,0,0
8.298,96.578,1,2
2.674,88.856,1,2
1.650,93.959,1,2
6.596,63.750,0,1
1.378,50.739,0,0
8.384,73.646,1,1
1.377,73.506,0,1
3.582,73.117,1,1
1.493,56.543,0,0
0.814,96.003,1,2
2.844,67.410,0,1
3.281,82.372,1,2
7.664,78.546,1,1
5.472,94.134,1,2
9.365,90.861,1,2
4.390,51.580,0,0
5.511,57.076,0,0
7.038,81.284,1,1
5.389,73.378,1,1
4.274,94.262,1,2
7.954,56.408,0,0
8.529,66.170,0,1
9.177,85.540,1,2
2.573,54.624,0,0
5.005,75.658,1,1
4.927,50.245,0,0
8.684,71.392,0,1
2.853,76.678,1,1
3.071,69.156,0,1
7.628,56.084,0,0
8.964,94.456,1,2
8.668,96.895,1,2
1.062,52.640,0,0
5.034,56.192,0,0
4.125,60.273,0,1
8.235,68.969,0,1
4.871,83.884,1,2
2.633,69.392,0,1
0.631,81.781,1,1
9.900,54.437,0,0
9.265,95.584,1,2
6.072,65.639,0,1
6.994,93.056,1,2
6.071,88.647,1,2
4.081,67.435,0,1
3.522,89.226,1,2
5.567,84.156,1,2
3.503,69.649,0,1
6.100,49.357,0,0
5.296,58.493,0,0
4.906,51.855,0,0
1.053,76.862,0,1
8.163,70.861,0,1
7.781,85.954,1,2
8.769,94.658,1,2
2.344,59.931,0,0
5.147,52.216,0,0
6.733,85.966,1,2
7.688,54.614,0,0
5.238,53.668,0,0
4.996,92.708,1,2
10.264,67.679,0,0
